Date,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-08-17,25,Young Adults (25-34),M,France,Loiret,Clothing,Shorts,"Women's Mountain Shorts, M",29,26,70,1053,754,1807
2015-08-17,25,Young Adults (25-34),M,France,Loiret,Clothing,Shorts,"Women's Mountain Shorts, M",26,26,70,944,676,1620
2014-04-09,82,Seniors (64+),F,France,Seine (Paris),Clothing,Shorts,"Women's Mountain Shorts, M",10,26,70,314,260,574
2016-04-09,82,Seniors (64+),F,France,Seine (Paris),Clothing,Shorts,"Women's Mountain Shorts, M",11,26,70,345,286,631
2013-08-15,42,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",14,3,9,61,42,103
2015-08-15,42,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",11,3,9,48,33,81
2013-11-23,46,Adults (35-64),F,France,Essonne,Clothing,Socks,"Racing Socks, M",7,3,9,39,21,60
2015-11-23,46,Adults (35-64),F,France,Essonne,Clothing,Socks,"Racing Socks, M",5,3,9,28,15,43
2013-10-23,30,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",10,3,9,44,30,74
2015-10-23,30,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",10,3,9,44,30,74
2014-03-25,28,Young Adults (25-34),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",21,3,9,92,63,155
2016-03-25,28,Young Adults (25-34),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",19,3,9,83,57,140
2013-10-18,49,Adults (35-64),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",9,3,9,39,27,66
2015-10-18,49,Adults (35-64),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",9,3,9,39,27,66
2014-05-25,29,Young Adults (25-34),M,France,Seine et Marne,Clothing,Socks,"Racing Socks, M",29,3,9,127,87,214
2016-05-25,29,Young Adults (25-34),M,France,Seine et Marne,Clothing,Socks,"Racing Socks, M",27,3,9,118,81,199
2014-01-29,23,Youth (<25),M,France,Pas de Calais,Clothing,Socks,"Racing Socks, L",23,3,9,107,69,176
2016-01-29,23,Youth (<25),M,France,Pas de Calais,Clothing,Socks,"Racing Socks, L",21,3,9,98,63,161
2014-02-02,29,Young Adults (25-34),F,France,Somme,Clothing,Socks,"Racing Socks, M",23,3,9,101,69,170
2016-02-02,29,Young Adults (25-34),F,France,Somme,Clothing,Socks,"Racing Socks, M",21,3,9,92,63,155
2014-03-31,35,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",30,3,9,131,90,221
2016-03-31,35,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",28,3,9,123,84,207
2014-02-13,30,Young Adults (25-34),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",28,3,9,123,84,207
2016-02-13,30,Young Adults (25-34),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",25,3,9,110,75,185
2014-07-19,46,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",6,3,9,26,18,44
2016-07-19,46,Adults (35-64),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",3,3,9,13,9,22
2013-08-07,27,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, M",14,3,9,75,42,117
2015-08-07,27,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, M",12,3,9,64,36,100
2014-06-12,31,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",10,3,9,54,30,84
2016-06-12,31,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",8,3,9,43,24,67
2014-04-14,20,Youth (<25),F,France,Nord,Clothing,Socks,"Racing Socks, L",12,3,9,58,36,94
2016-04-14,20,Youth (<25),F,France,Nord,Clothing,Socks,"Racing Socks, L",9,3,9,43,27,70
2014-07-22,59,Adults (35-64),M,France,Seine et Marne,Clothing,Socks,"Racing Socks, L",4,3,9,18,12,30
2016-07-22,59,Adults (35-64),M,France,Seine et Marne,Clothing,Socks,"Racing Socks, L",1,3,9,4,3,7
2013-09-27,36,Adults (35-64),F,France,Essonne,Clothing,Socks,"Racing Socks, L",29,3,9,164,87,251
2015-09-27,36,Adults (35-64),F,France,Essonne,Clothing,Socks,"Racing Socks, L",30,3,9,169,90,259
2014-03-12,29,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",13,3,9,70,39,109
2016-03-12,29,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",15,3,9,81,45,126
2014-02-17,31,Young Adults (25-34),F,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, M",22,3,9,96,66,162
2016-02-17,31,Young Adults (25-34),F,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, M",19,3,9,83,57,140
2013-10-06,33,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",5,3,9,22,15,37
2015-10-06,33,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",3,3,9,13,9,22
2013-08-21,28,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",15,3,9,66,45,111
2015-08-21,28,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",12,3,9,53,36,89
2014-02-10,40,Adults (35-64),F,France,Nord,Clothing,Socks,"Racing Socks, L",24,3,9,116,72,188
2016-02-10,40,Adults (35-64),F,France,Nord,Clothing,Socks,"Racing Socks, L",21,3,9,101,63,164
2014-02-12,33,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",29,3,9,156,87,243
2016-02-12,33,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",28,3,9,150,84,234
2014-04-29,30,Young Adults (25-34),F,France,Nord,Clothing,Socks,"Racing Socks, L",12,3,9,58,36,94
2016-04-29,30,Young Adults (25-34),F,France,Nord,Clothing,Socks,"Racing Socks, L",10,3,9,48,30,78
2014-06-03,27,Young Adults (25-34),F,France,Yveline,Clothing,Socks,"Racing Socks, M",4,3,9,15,12,27
2016-06-03,27,Young Adults (25-34),F,France,Yveline,Clothing,Socks,"Racing Socks, M",2,3,9,8,6,14
2013-09-09,33,Young Adults (25-34),M,France,Yveline,Clothing,Socks,"Racing Socks, M",17,3,9,65,51,116
2015-09-09,33,Young Adults (25-34),M,France,Yveline,Clothing,Socks,"Racing Socks, M",15,3,9,58,45,103
2014-04-23,25,Young Adults (25-34),M,France,Yveline,Clothing,Socks,"Racing Socks, M",4,3,9,15,12,27
2016-04-23,25,Young Adults (25-34),M,France,Yveline,Clothing,Socks,"Racing Socks, M",2,3,9,8,6,14
2014-07-05,49,Adults (35-64),F,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, L",2,3,9,9,6,15
2016-07-05,49,Adults (35-64),F,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, L",3,3,9,13,9,22
2013-12-06,29,Young Adults (25-34),F,France,Moselle,Clothing,Socks,"Racing Socks, M",5,3,9,25,15,40
2015-12-06,29,Young Adults (25-34),F,France,Moselle,Clothing,Socks,"Racing Socks, M",4,3,9,20,12,32
2014-05-16,31,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",25,3,9,110,75,185
2016-05-16,31,Young Adults (25-34),F,France,Seine (Paris),Clothing,Socks,"Racing Socks, L",25,3,9,110,75,185
2014-05-23,33,Young Adults (25-34),M,France,Nord,Clothing,Socks,"Racing Socks, L",27,3,9,130,81,211
2016-05-23,33,Young Adults (25-34),M,France,Nord,Clothing,Socks,"Racing Socks, L",26,3,9,126,78,204
2014-05-05,35,Adults (35-64),M,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, M",23,3,9,101,69,170
2016-05-05,35,Adults (35-64),M,France,Seine Saint Denis,Clothing,Socks,"Racing Socks, M",21,3,9,92,63,155
2013-08-27,20,Youth (<25),M,France,Yveline,Clothing,Socks,"Racing Socks, L",3,3,9,12,9,21
2015-08-27,20,Youth (<25),M,France,Yveline,Clothing,Socks,"Racing Socks, L",1,3,9,4,3,7
2013-10-06,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
2013-10-06,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,26,28,54
2015-10-06,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,15,16,31
2015-10-06,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,23,25,48
2013-11-13,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,18,20,38
2013-11-13,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,14,15,29
2015-11-13,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,16,17,33
2015-11-13,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,15,16,31
2014-02-20,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,16,17,33
2014-02-20,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,7,8,15
2016-02-20,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,13,14,27
2016-02-20,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,9,10,19
2016-02-20,40,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
2013-07-04,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
2015-07-04,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
2013-08-12,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7
2015-08-12,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
2013-09-10,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,18,28,46
2013-09-10,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,19,29,48
2015-09-10,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,19,30,49
2015-09-10,40,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,17,26,43
2013-11-29,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Tires and Tubes,Touring Tire,3,11,29,52,33,85
2013-11-29,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Tires and Tubes,Touring Tire,18,11,29,314,198,512
2015-11-29,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Tires and Tubes,Touring Tire,1,11,29,17,11,28
2015-11-29,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Tires and Tubes,Touring Tire,20,11,29,348,220,568
2013-08-01,29,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,15,8,21,119,120,239
2013-08-01,29,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,28,8,21,223,224,447
2015-08-01,29,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,12,8,21,96,96,192
2015-08-01,29,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,25,8,21,199,200,399
2013-08-08,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,11,13,35,173,143,316
2015-08-08,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,9,13,35,141,117,258
2013-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,10,13,35,157,130,287
2013-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,26,13,35,408,338,746
2013-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,16,13,35,251,208,459
2015-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,9,13,35,141,117,258
2015-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,25,13,35,393,325,718
2015-11-13,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,16,13,35,251,208,459
2014-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,20,13,35,314,260,574
2014-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,47,39,86
2014-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,26,13,35,408,338,746
2016-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,19,13,35,298,247,545
2016-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,1,13,35,16,13,29
2016-03-10,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,28,13,35,440,364,804
2014-06-05,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,19,13,35,298,247,545
2014-06-05,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,12,13,35,188,156,344
2016-06-05,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,18,13,35,283,234,517
2016-06-05,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Tires and Tubes,HL Mountain Tire,10,13,35,157,130,287
2014-06-26,45,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,16,19,35
2014-06-26,45,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
2016-06-26,45,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,14,16,30
2016-06-26,45,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
2013-11-04,46,Adults (35-64),F,France,Seine et Marne,Accessories,Tires and Tubes,HL Mountain Tire,17,13,35,267,221,488
2013-11-04,46,Adults (35-64),F,France,Seine et Marne,Accessories,Tires and Tubes,HL Mountain Tire,16,13,35,251,208,459
2015-11-04,46,Adults (35-64),F,France,Seine et Marne,Accessories,Tires and Tubes,HL Mountain Tire,18,13,35,283,234,517
2013-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,46,18,64
2013-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,6,1,4,15,6,21
2013-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,77,30,107
2015-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,44,17,61
2015-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,8,3,11
2015-08-26,24,Youth (<25),M,France,Loir et Cher,Accessories,Tires and Tubes,Road Tire Tube,28,1,4,72,28,100
2013-08-01,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,18,8,21,155,144,299
2015-08-01,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,16,8,21,137,128,265
2013-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,15,8,21,129,120,249
2013-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,2,8,21,17,16,33
2013-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,26,8,21,223,208,431
2015-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,13,8,21,112,104,216
2015-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,1,8,21,9,8,17
2015-08-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,23,8,21,198,184,382
2013-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,19,8,21,163,152,315
2013-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,5,8,21,43,40,83
2013-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,20,8,21,172,160,332
2015-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,16,8,21,137,128,265
2015-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
2015-08-24,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,17,8,21,146,136,282
2013-09-08,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,1,8,21,9,8,17
2015-09-08,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,1,8,21,9,8,17
2013-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,12,8,21,103,96,199
2013-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,9,8,21,77,72,149
2013-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,7,8,21,60,56,116
2015-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,12,8,21,103,96,199
2015-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,11,8,21,94,88,182
2015-09-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,6,8,21,52,48,100
2013-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,7,8,21,60,56,116
2013-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,27,8,21,232,216,448
2013-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,18,8,21,155,144,299
2015-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
2015-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,28,8,21,241,224,465
2015-10-05,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,18,8,21,155,144,299
2013-10-17,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,20,8,21,172,160,332
2013-10-17,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
2015-10-17,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,20,8,21,172,160,332
2015-10-17,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
2013-11-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
2015-11-29,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,6,8,21,52,48,100
2013-11-30,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,26,8,21,223,208,431
2015-11-30,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,25,8,21,215,200,415
2013-12-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,22,8,21,189,176,365
2013-12-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,5,8,21,43,40,83
2015-12-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,21,8,21,180,168,348
2015-12-09,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,2,8,21,17,16,33
2013-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,9,8,21,77,72,149
2013-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,23,8,21,198,184,382
2013-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,6,8,21,52,48,100
2015-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,11,8,21,94,88,182
2015-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,25,8,21,215,200,415
2015-12-12,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,7,8,21,60,56,116
2014-01-21,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,18,8,21,155,144,299
2016-01-21,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,16,8,21,137,128,265
2014-01-22,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,24,8,21,206,192,398
2014-01-22,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,12,8,21,103,96,199
2016-01-22,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,22,8,21,189,176,365
2016-01-22,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,9,8,21,77,72,149
2014-02-21,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,26,8,21,223,208,431
2016-02-21,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,25,8,21,215,200,415
2014-03-01,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,17,8,21,146,136,282
2016-03-01,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,16,8,21,137,128,265
2014-03-13,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,4,8,21,34,32,66
